time,milliAmpere_x, milliAmpere_y, milliAmpere_h,V2_y,V2_x,V2_h,V3_y,V3_x,V3_h,V4_y,V4_x,V4_h,V5_y,V5_x,V5_h,V6_y,V6_x,V6_h,V7_y,V7_x,V7_h,V8_y,V8_x,V8_h,V9_y,V9_x,V9_h,V10_y,V10_x,V10_h,V11_y,V11_x,V11_h,V12_y,V12_x,V12_h,V13_y,V13_x,V13_h,V14_y,V14_x,V14_h,V15_y,V15_x,V15_h,V16_y,V16_x,V16_h,V17_y,V17_x,V17_h,V18_y,V18_x,V18_h,V19_y,V19_x,V19_h,V20_y,V20_x,V20_h,V21_y,V21_x,V21_h,V22_y,V22_x,V22_h,V23_y,V23_x,V23_h,V24_y,V24_x,V24_h,V25_y,V25_x,V25_h,V26_y,V26_x,V26_h,V27_y,V27_x,V27_h,V28_y,V28_x,V28_h,V29_y,V29_x,V29_h,V30_y,V30_x,V30_h,V31_y,V31_x,V31_h
1.0,-38.274,-75.05,94.69825392007274,-8.882000000000005,-50.534000000000006,366.5094319301353,-48.027,-91.351,181.67324722093173,-24.268,-61.016000000000005,242.406773504799,-42.156000000000006,-109.33,412.1741682020619,-18.882000000000005,-36.683,367.71264329991004,31.11500000000001,-27.286,172.39133093981238,5.876000000000005,-85.495,187.1736420541876,59.11099999999999,-52.238,172.50592249883854,11.87700000000001,-19.487000000000002,187.1736420541876,-105.02199999999999,-115.43799999999999,181.61595144141864,44.72999999999999,-51.977000000000004,201.4975869324582,-62.0,-99.7,180.0116696150523,23.348000000000013,-31.497,232.43730786952267,-31.049999999999997,-28.923000000000002,317.3496531079106,41.69,-43.407,415.8410980908992,12.360000000000014,-60.04900000000001,267.3304375929898,11.77600000000001,-4.9879999999999995,449.87479112167006,91.87299999999999,-16.694,127.75791869912126,70.0,-25.0,180.0116696150523,50.0,-22.299999999999997,359.9777130656439,8.576999999999998,-40.72,213.87347530728397,-21.018,-67.965,315.2870050454397,64.63300000000001,-30.340000000000003,409.36667500592085,-27.468000000000004,-95.084,266.757479797859,22.69999999999999,-10.0,90.0,-23.269999999999996,-21.561999999999998,127.24225668350351,-29.989000000000004,-66.665,179.782486497,-5.0,-77.3,359.9777130656439,18.465000000000003,-41.698,217.368517857582,-36.114000000000004,-53.56999999999999,334.5383869618354
1.1,-38.071,-75.065,95.8441695103344,-8.855999999999995,-50.294,365.8218825759783,-48.033,-91.587,180.98569786677473,-24.441000000000003,-61.111000000000004,244.6986046853223,-41.929,-109.153,413.7784500284282,-18.855000000000004,-36.462,368.2856010950408,31.144000000000005,-27.529000000000003,171.7037815856554,5.841000000000008,-85.782,188.77792388055394,59.135999999999996,-52.449,171.9329647037077,11.841000000000008,-19.774,188.77792388055394,-105.026,-115.69200000000001,182.18890923654948,44.649,-52.196,202.58620674320676,-62.0,-100.0,180.0116696150523,23.180000000000007,-31.630000000000003,233.01026566465347,-31.150999999999996,-28.814999999999998,318.4382729186592,41.882000000000005,-43.271,418.533999728014,12.062000000000012,-60.062,267.3304375929898,11.968999999999994,-4.986000000000001,449.3018333265392,92.102,-16.872,126.15363687275494,70.0,-25.15,180.0116696150523,50.0,-22.0,359.9777130656439,8.433999999999997,-40.927,214.4464331024148,-21.114000000000004,-67.867,315.68807550203127,64.55799999999999,-30.406,410.05422436007785,-27.711,-95.1,267.04395869542435,23.0,-10.0,90.0,-23.093000000000004,-21.701,126.66929888837268,-29.986999999999995,-66.862,179.20952870186917,-5.0,-77.0,359.9777130656439,18.320999999999998,-41.881,216.7382642829381,-36.212999999999994,-53.375,337.116697039924
1.2,-37.858999999999995,-75.084,97.27656399816145,-8.831000000000003,-50.059,366.62402348916146,-48.038,-91.822,181.7305430004448,-24.622,-61.20099999999999,247.10502742487174,-41.730999999999995,-109.003,414.4087036030721,-18.819000000000003,-36.203,368.6293757721194,31.181999999999988,-27.799,171.3600069085769,5.805000000000007,-86.039,189.4654732347109,59.16999999999999,-52.703,171.58919002662924,11.806000000000012,-20.027,189.4654732347109,-105.035,-115.969,182.4753881341149,44.54900000000001,-52.443,203.21646031785068,-62.0,-100.3,180.0116696150523,22.974999999999994,-31.784999999999997,233.35404034173195,-31.256,-28.698999999999998,318.2090898006069,42.08099999999999,-43.143,421.284197144642,11.763000000000005,-60.07599999999999,267.3304375929898,12.173000000000002,-4.984999999999999,449.93208690118314,92.311,-17.029000000000003,125.40879173908488,70.0,-25.375,180.0116696150523,50.0,-21.700000000000003,359.9777130656439,8.308999999999997,-41.112,214.73291199998022,-21.229,-67.751,315.1724134864135,64.482,-30.47,410.68447793472177,-27.983000000000004,-95.114,267.21584603396366,23.30000000000001,-10.0,90.0,-22.882999999999996,-21.859,126.3255242112942,-29.986000000000004,-67.034,179.7251907174869,-5.0,-76.7,359.9777130656439,18.161,-42.093,216.3944896058596,-36.304,-53.17100000000001,339.75230289752585
1.3,-37.641999999999996,-75.109,99.052733163067,-8.805000000000007,-49.824,365.8791783554914,-48.044,-92.056,180.98569786677473,-24.813000000000002,-61.286,249.56874594393426,-41.509,-108.842,414.80977405966365,-18.778000000000006,-35.925,370.23365759848565,31.22399999999999,-28.083,172.56321827835163,5.759999999999991,-86.314,189.8665436913025,59.21000000000001,-52.977999999999994,170.042203979776,11.762,-20.302,189.8092479117894,-105.047,-116.257,184.0223741809681,44.43899999999999,-52.70399999999999,204.99262948275623,-62.0,-100.6,180.0116696150523,22.75200000000001,-31.951999999999998,234.95832216809828,-31.355999999999995,-28.586,318.8393433752508,42.285,-43.024,424.0916903407831,11.462999999999994,-60.09,267.3304375929898,12.367999999999995,-4.9830000000000005,449.3018333265392,92.53800000000001,-17.192999999999998,125.06501706200638,70.0,-25.488,180.0116696150523,50.0,-21.4,359.9777130656439,8.161000000000001,-41.327,214.84750355900638,-21.325000000000003,-67.653,314.25568101420424,64.405,-30.534,411.37202728887877,-28.269000000000005,-95.129,268.7055363013038,23.599999999999994,-10.0,90.0,-22.656999999999996,-22.026000000000003,124.72124238492789,-29.983999999999995,-67.238,179.094937142843,-5.0,-76.4,359.9777130656439,17.99199999999999,-42.321,214.7902077794933,-36.388000000000005,-52.959999999999994,342.3879087551277
1.4,-37.42,-75.141,100.25594453284174,-8.780000000000001,-49.593,366.62402348916146,-48.04900000000001,-92.29,181.7305430004448,-25.013999999999996,-61.366,249.56874594393426,-41.274,-108.676,416.41405588603,-18.742999999999995,-35.715,372.0098267633912,31.25999999999999,-28.335,171.87566892419466,5.711999999999989,-86.6,191.4708255176688,59.242999999999995,-53.185,169.4692461846452,11.712999999999994,-20.587000000000003,191.4708255176688,-105.061,-116.50899999999999,184.70992353512509,44.35400000000001,-52.893,205.62288305740012,-62.0,-100.9,180.0116696150523,22.569999999999993,-32.084,235.5312799632291,-31.447000000000003,-28.484,319.8133716269732,42.49600000000001,-42.915,426.841887757411,11.163999999999987,-60.104,268.76283208081685,12.574000000000012,-4.981999999999999,449.93208690118314,92.775,-17.360999999999997,123.40343945612699,70.0,-25.520000000000003,179.89707805602617,50.0,-21.1,359.9777130656439,8.0,-41.557,213.58699640971855,-21.438999999999993,-67.54,314.4848641322566,64.327,-30.597,412.05957664303577,-28.521,-95.138,269.3357898759476,23.900000000000006,-10.0,90.0,-22.482,-22.151000000000003,124.14828458979707,-29.982,-67.406,177.94902155258137,-5.0,-76.1,359.9777130656439,17.85499999999999,-42.512,214.15995420484938,-36.462999999999994,-52.741,343.5338243453893
1.5,-37.18000000000001,-75.182,101.28726856407722,-8.754000000000005,-49.361000000000004,365.8791783554914,-48.05500000000001,-92.523,180.98569786677473,-25.221999999999994,-61.444,248.4801261331857,-41.074,-108.539,417.0443094606739,-18.698999999999998,-35.494,374.2443621644014,31.289999999999992,-28.558,171.53189424711616,5.663999999999987,-86.853,192.1583748718258,59.28899999999999,-53.435,169.1254715075667,11.667000000000002,-20.836,192.1583748718258,-105.082,-116.78399999999999,185.05369821220359,44.24600000000001,-53.122,205.96665773447862,-62.0,-101.2,180.0116696150523,22.35499999999999,-32.233,235.87505464030758,-31.543999999999997,-28.369999999999997,321.24576611480023,42.712999999999994,-42.816,429.649380953552,10.895999999999987,-60.113,268.13257850617293,12.77000000000001,-4.981000000000002,449.35912910605236,92.99000000000001,-17.506999999999998,122.71589010197,70.0,-25.487000000000002,179.7251907174869,50.0,-20.799999999999997,359.9777130656439,7.859000000000009,-41.765,214.21724998436247,-21.546999999999997,-67.435,313.9119063371257,64.24799999999999,-30.659,412.74712599719277,-28.796999999999997,-95.143,269.62226877351304,24.19999999999999,-10.0,90.0,-22.269999999999996,-22.296,123.80450991271857,-29.977000000000004,-67.598,178.2355004501468,-5.0,-75.8,359.9777130656439,17.703000000000003,-42.733,213.81617952777088,-36.541,-52.486000000000004,344.16407792003315
1.6,-36.928,-75.23,102.71966305190428,-8.729,-49.129000000000005,366.62402348916146,-48.06,-92.756,181.7305430004448,-25.325999999999993,-61.483000000000004,248.59471769221184,-40.848,-108.39,417.3880841377524,-18.647999999999996,-35.272,376.7080806834639,31.328000000000003,-28.817,171.3600069085769,5.6059999999999945,-87.127,192.55944532841735,59.34,-53.708,167.57848546071347,11.610000000000014,-21.107,192.50214954890427,-105.107,-117.071,186.6579800385699,44.126000000000005,-53.372,207.57093956084492,-62.0,-101.5,180.0116696150523,22.122000000000014,-32.391,237.47933646667389,-31.632999999999996,-28.262999999999998,322.6781606026273,42.935,-42.728,430.79529654381366,10.644000000000005,-60.120000000000005,267.8460996086076,12.977000000000004,-4.978999999999999,449.9893826806963,93.225,-17.659999999999997,122.37211542489152,70.0,-25.42,179.32412026089534,50.0,-20.5,359.9777130656439,7.733000000000004,-41.952,213.4151090711793,-21.647000000000006,-67.337,312.88058230589024,64.16900000000001,-30.72,413.4346753513497,-29.084999999999994,-95.145,271.28384637939246,24.5,-10.0,90.0,-22.039,-22.451999999999998,122.25752386586535,-29.971000000000004,-67.787,177.4906553164767,-5.0,-75.5,358.5453185778169,17.54400000000001,-42.968,212.2118977014046,-36.620000000000005,-52.215,345.94024708493873
1.7,-36.72,-75.274,103.57909974460051,-8.703000000000003,-48.897,365.8791783554914,-48.066,-92.988,180.98569786677473,-25.331000000000003,-61.485,248.59471769221184,-40.607,-108.235,419.04966174363176,-18.587000000000003,-35.052,379.28639076155264,31.370000000000005,-29.095999999999997,172.6205140578647,5.5449999999999875,-87.409,194.16372715478366,59.382000000000005,-53.91,167.00552766558263,11.548000000000002,-21.389000000000003,194.10643137527057,-105.132,-117.32,187.34552939272686,44.036,-53.55,208.08660157646267,-62.0,-101.8,180.0116696150523,21.933999999999997,-32.515,238.05229426180472,-31.721000000000004,-28.15,324.28244242899365,43.18799999999999,-42.637,431.4255501184575,10.367999999999995,-60.129999999999995,267.67421227006827,13.174000000000007,-4.9780000000000015,449.35912910605236,93.469,-17.816000000000003,120.71053781901213,69.999,-25.337000000000003,178.80845824527762,50.0,-20.200000000000003,359.9777130656439,7.60499999999999,-42.144,214.1026584253363,-21.754999999999995,-67.235,311.50548359757624,64.089,-30.78,414.06492892599357,-29.334999999999994,-95.143,271.9140999540364,24.80000000000001,-10.0,90.0,-21.870999999999995,-22.561,121.74186185024762,-29.965000000000003,-67.951,176.28744394670196,-5.003,-75.231,357.91506500317297,17.413999999999987,-43.168,211.5816441267607,-36.668000000000006,-52.034000000000006,346.4559091005565
1.8,-36.492000000000004,-75.327,104.2666490987575,-8.677999999999997,-48.666,366.62402348916146,-48.071,-93.222,181.7305430004448,-25.313000000000002,-61.479,248.70930925123804,-40.400999999999996,-108.108,419.6799153182757,-18.516000000000005,-34.833,381.9219966191544,31.406000000000006,-29.348999999999997,171.9902604832208,5.484000000000009,-87.665,194.85127650894066,59.43799999999999,-54.157,166.71904876801722,11.491000000000014,-21.634,194.79398072942757,-105.166,-117.59299999999999,187.68930406980536,43.91900000000001,-53.769999999999996,208.43037625354117,-62.0,-102.1,180.0116696150523,21.71199999999999,-32.655,238.39606893888322,-31.802000000000007,-28.040999999999997,325.82942847584684,43.458,-42.545,433.2017192833631,10.080000000000013,-60.141000000000005,268.9920151988692,13.382000000000005,-4.977,90.0,93.69,-17.951,120.02298846485513,69.99799999999999,-25.244999999999997,178.2355004501468,50.0,-19.9,359.9777130656439,7.486999999999995,-42.32,213.47240485069239,-21.861000000000004,-67.139,310.0157933302361,64.00899999999999,-30.839,414.7524782801506,-29.611000000000004,-95.136,272.2578746311149,25.099999999999994,-10.0,90.0,-21.659000000000006,-22.694000000000003,121.39808717316912,-29.955,-68.137,176.57392284426737,-5.0120000000000005,-74.947,357.57129032609447,17.27199999999999,-43.397,211.2378694496822,-36.726,-51.797,346.799683777635
1.9,-36.248000000000005,-75.388,105.46986046853223,-8.653000000000006,-48.435,365.8791783554914,-48.077,-93.452,180.98569786677473,-25.257999999999996,-61.456999999999994,249.11037970782962,-40.168000000000006,-107.97,420.0236899953542,-18.433999999999997,-34.617,384.6148982562693,31.436000000000007,-29.578000000000003,171.7037815856554,5.413000000000011,-87.937,195.2523469655322,59.5,-54.42700000000001,165.11476694165094,11.421999999999997,-21.901000000000003,195.13775540650607,-105.203,-117.87799999999999,189.29358589617166,43.78899999999999,-54.012,209.97736230039436,-62.0,-102.4,180.0116696150523,21.473000000000013,-32.803,240.0003507652495,-31.881,-27.927999999999997,327.43371030221317,43.706999999999994,-42.465,434.00386019654627,9.822000000000003,-60.147999999999996,268.3617616242253,13.580999999999989,-4.975999999999999,449.4164248855654,93.93100000000001,-18.093000000000004,119.67921378777665,69.995,-25.149,177.60524687550287,50.0,-19.6,359.9777130656439,7.36099999999999,-42.508,214.15995420484938,-21.968999999999994,-67.046,308.4115115038698,63.92699999999999,-30.897,415.44002763430757,-29.897999999999996,-95.125,273.91945223699423,25.400000000000006,-10.0,90.0,-21.424000000000007,-22.838,119.85110112631588,-29.942999999999998,-68.329,175.77178193108426,-5.024000000000001,-74.654,355.96700849972814,17.12299999999999,-43.64,209.63358762331592,-36.789,-51.533,348.34666982448823
